Date,,,VXX,TQQQ,VXX,TQQQ,Capital,,,VXX,0.94,0.3,уменьшена эффективность на 1.5
3/16/2017,3.16%,2.11%,160694.5901,120559.1262,2.11%,0.05%,15963223,,,,,,
3/17/2017,1.97%,1.31%,162801.2476,120558.0014,1.31%,0.00%,16067785,,,,,,
3/20/2017,0.57%,0.38%,163416.8696,120559.3388,0.38%,0.00%,16098254,,,,,,
3/21/2017,0.76%,0.50%,164240.4026,116789.1838,0.50%,-3.13%,15887103,,,,,,
3/22/2017,-0.95%,-0.63%,163198.6285,116788.0589,-0.63%,0.00%,15836641,,,,,,
3/23/2017,-0.95%,-0.64%,162159.9729,116766.6426,-0.64%,-0.02%,15784794,,,,,,
3/24/2017,-1.01%,-0.67%,161067.6453,117506.8439,-0.67%,0.63%,15781661,,,,,,
3/27/2017,0.00%,0.00%,161067.6453,116929.4958,0.00%,-0.49%,15742891,,,,,,
3/28/2017,-0.01%,-0.01%,161058.5651,119462.4209,-0.01%,2.17%,15912958,,,,,,
3/29/2017,4.92%,3.28%,166341.3388,121440.3066,3.28%,1.66%,16305665,,,,,,
3/30/2017,-1.37%,-0.91%,164826.2901,122298.7438,-0.91%,0.71%,16289039,,,,,,
3/31/2017,-1.38%,-0.92%,163314.145,122197.9086,-0.92%,-0.08%,16207605,,,,,,
4/3/2017,-1.36%,-0.91%,161831.13,121514.2994,-0.91%,-0.56%,16088681,,,,,,
4/4/2017,-0.01%,-0.01%,161821.9103,121513.1746,-0.01%,0.00%,16088149,,,,,,
4/5/2017,2.36%,1.57%,164367.2409,120548.5041,1.57%,-0.79%,16150815,,,,,,
4/6/2017,0.00%,0.00%,164367.2409,120547.3793,0.00%,0.00%,16150740,,,,,,
4/7/2017,0.00%,0.00%,164367.2409,120322.2526,0.00%,-0.19%,16135659,,,,,,
4/10/2017,-1.20%,-0.80%,163050.2467,120509.2673,-0.80%,0.16%,16083555,,,,,,
4/11/2017,0.00%,0.00%,163050.2467,118623.3177,0.00%,-1.56%,15957702,,,,,,
4/12/2017,0.00%,0.00%,163050.2467,118622.1929,0.00%,0.00%,15957627,,,,,,
4/13/2017,0.00%,0.00%,163050.2467,117011.1574,0.00%,-1.36%,15849265,,,,,,
4/17/2017,0.00%,0.00%,163050.2467,119056.8601,0.00%,1.75%,15987811,,,,,,
4/18/2017,0.00%,0.00%,163050.2467,118920.7476,0.00%,-0.11%,15978672,,,,,,
4/19/2017,0.00%,0.00%,163050.2467,120057.3979,0.00%,0.96%,16055034,,,,,,
4/20/2017,0.00%,0.00%,163050.2467,122306.5998,0.00%,1.87%,16205425,,,,,,
4/21/2017,0.00%,0.00%,163050.2467,122887.1973,0.00%,0.47%,16243889,,,,,,
4/24/2017,-1.30%,-0.87%,161635.3592,127217.8035,-0.87%,3.52%,16459631,,,,,,
4/25/2017,-0.01%,-0.01%,161625.5793,129684.7852,-0.01%,1.94%,16618724,,,,,,
4/26/2017,-0.76%,-0.50%,160811.4019,129858.3843,-0.50%,0.13%,16587989,,,,,,
4/27/2017,-1.26%,-0.84%,159461.8432,131573.4007,-0.84%,1.32%,16627922,,,,,,
4/28/2017,-0.01%,-0.01%,159452.1242,132548.5277,-0.01%,0.74%,16689032,,,,,,
5/1/2017,1.20%,0.80%,160724.3486,132547.4028,0.80%,0.00%,16755540,,,,,,
5/2/2017,1.77%,1.18%,162623.2221,133919.9254,1.18%,1.04%,16941270,,,,,,
5/3/2017,-1.01%,-0.67%,161530.551,132301.6088,-0.67%,-1.21%,16781995,,,,,,
5/4/2017,-0.89%,-0.59%,160571.0699,132300.4839,-0.59%,0.00%,16732082,,,,,,
5/5/2017,-0.88%,-0.59%,159626.1179,133279.3075,-0.59%,0.74%,16744744,,,,,,
5/8/2017,-0.01%,-0.01%,159615.8568,133278.1826,-0.01%,0.00%,16744135,,,,,,
5/9/2017,1.78%,1.19%,161511.4304,134678.5687,1.19%,1.05%,16931528,,,,,,
5/10/2017,-0.01%,-0.01%,161500.9673,134744.609,-0.01%,0.05%,16935131,,,,,,
5/11/2017,-1.69%,-1.13%,159677.2762,134308.8959,-1.13%,-0.32%,16812133,,,,,,
5/12/2017,-0.01%,-0.01%,159666.9393,134307.771,-0.01%,0.00%,16811518,,,,,,
5/15/2017,1.62%,1.08%,161395.9127,135503.0132,1.08%,0.89%,16977346,,,,,,
5/16/2017,1.54%,1.03%,163052.3005,137414.8889,1.03%,1.41%,17184235,,,,,,
5/17/2017,-0.69%,-0.46%,162299.9536,128621.5717,-0.46%,-6.40%,16594772,,,,,,
5/18/2017,-0.01%,-0.01%,162290.6377,128620.4469,-0.01%,0.00%,16594223,,,,,,
5/19/2017,4.81%,3.21%,167497.9273,131369.1468,3.21%,2.14%,17037760,,,,,,
5/22/2017,-0.01%,-0.01%,167487.1299,134098.289,-0.01%,2.08%,17214187,,,,,,
5/23/2017,1.17%,0.78%,168792.3547,135607.2041,0.78%,1.13%,17378112,,,,,,
5/24/2017,-0.01%,-0.01%,168781.2233,137058.7217,-0.01%,1.07%,17470545,,,,,,
5/25/2017,0.99%,0.66%,169889.6292,140237.6898,0.66%,2.32%,17730519,,,,,,
5/26/2017,-0.01%,-0.01%,169878.336,141451.5395,-0.01%,0.87%,17806664,,,,,,
5/30/2017,0.94%,0.63%,170945.9785,141854.1719,0.63%,0.28%,17887962,,,,,,
5/31/2017,1.12%,0.75%,172225.8167,141731.8067,0.75%,-0.09%,17947208,,,,,,
6/1/2017,-0.01%,-0.01%,172213.9821,141730.6818,-0.01%,0.00%,17946521,,,,,,
6/2/2017,0.67%,0.45%,172988.5577,145870.7555,0.45%,2.92%,18248997,,,,,,
6/5/2017,-0.22%,-0.15%,172730.9426,146943.6097,-0.15%,0.74%,18302518,,,,,,
6/6/2017,-1.77%,-1.18%,170687.5986,144923.6314,-1.18%,-1.37%,18068463,,,,,,
6/7/2017,-0.81%,-0.54%,169767.8598,144322.6013,-0.54%,-0.41%,17982315,,,,,,
6/8/2017,-0.01%,-0.01%,169756.2636,143703.5969,-0.01%,-0.43%,17943138,,,,,,
6/9/2017,2.32%,1.55%,172384.1913,143025.1647,1.55%,-0.47%,18039668,,,,,,
6/12/2017,-0.98%,-0.65%,171259.2609,141993.5634,-0.65%,-0.72%,17915749,,,,,,
6/13/2017,-0.01%,-0.01%,171247.3408,141992.4386,-0.01%,0.00%,17915055,,,,,,
6/14/2017,0.38%,0.25%,171675.7784,140452.976,0.25%,-1.08%,17840349,,,,,,
6/15/2017,-0.01%,-0.01%,171664.0694,140451.8512,-0.01%,0.00%,17839669,,,,,,
6/16/2017,2.44%,1.62%,174451.2633,138699.7215,1.62%,-1.25%,17873220,,,,,,
6/19/2017,-0.01%,-0.01%,174438.7211,144328.0037,-0.01%,4.06%,18235215,,,,,,
6/20/2017,-0.73%,-0.49%,173585.2192,142780.3041,-0.49%,-1.07%,18092832,,,,,,
6/21/2017,-1.06%,-0.71%,172357.3101,145055.7566,-0.71%,1.59%,18173009,,,,,,
6/22/2017,-0.01%,-0.01%,172344.9281,146297.4794,-0.01%,0.86%,18250140,,,,,,
6/23/2017,0.86%,0.57%,173335.4162,147032.8037,0.57%,0.50%,18348448,,,,,,
6/26/2017,1.31%,0.88%,174853.9468,146111.4946,0.88%,-0.63%,18371334,,,,,,
6/27/2017,-0.79%,-0.53%,173932.6428,145021.622,-0.53%,-0.75%,18254417,,,,,,
6/28/2017,-0.84%,-0.56%,172955.9584,145020.4972,-0.56%,0.00%,18203094,,,,,,
6/29/2017,-0.86%,-0.57%,171964.1013,139419.9763,-0.57%,-3.86%,17799408,,,,,,
6/30/2017,-1.15%,-0.77%,170640.0777,139418.8515,-0.77%,0.00%,17730814,,,,,,
7/3/2017,-1.25%,-0.83%,169215.5843,135338.5983,-0.83%,-2.93%,17397350,,,,,,
7/5/2017,-1.27%,-0.85%,167780.6537,135337.4734,-0.85%,0.00%,17323514,,,,,,
7/6/2017,-1.30%,-0.86%,166331.3108,132615.4624,-0.86%,-2.01%,17074479,,,,,,
7/7/2017,-0.01%,-0.01%,166319.8469,135855.7386,-0.01%,2.44%,17282486,,,,,,
7/10/2017,1.58%,1.05%,168070.5821,138814.9521,1.05%,2.18%,17561670,,,,,,
7/11/2017,0.61%,0.41%,168756.6679,140250.6988,0.41%,1.03%,17688334,,,,,,
7/12/2017,-0.01%,-0.01%,168744.3121,145551.9517,-0.01%,3.78%,18021982,,,,,,
7/13/2017,1.28%,0.85%,170181.9634,146880.7334,0.85%,0.91%,18181016,,,,,,
7/14/2017,1.03%,0.68%,171345.1419,150105.7928,0.68%,2.20%,18442749,,,,,,
7/17/2017,3.43%,2.29%,175268.7361,150929.2884,2.29%,0.55%,18704497,,,,,,
7/18/2017,-0.38%,-0.25%,174827.8084,152839.4402,-0.25%,1.27%,18799331,,,,,,
7/19/2017,2.95%,1.97%,178271.3865,156312.4433,1.97%,2.27%,19198066,,,,,,
7/20/2017,-0.01%,-0.01%,178256.7321,156800.0542,-0.01%,0.31%,19227221,,,,,,
7/21/2017,-0.01%,-0.01%,178242.386,156798.9293,-0.01%,0.00%,19226378,,,,,,
7/24/2017,1.76%,1.17%,180328.9226,158795.8801,1.17%,1.27%,19461343,,,,,,
7/25/2017,0.94%,0.63%,181459.7953,158160.3849,0.63%,-0.40%,19483424,,,,,,
7/26/2017,-0.70%,-0.47%,180615.7323,159756.9603,-0.47%,1.01%,19536450,,,,,,
7/27/2017,-0.70%,-0.47%,179771.5441,158136.0123,-0.47%,-1.01%,19391682,,,,,,
7/28/2017,-0.84%,-0.56%,178763.7101,158134.8874,-0.56%,0.00%,19337256,,,,,,
7/31/2017,-0.86%,-0.58%,177733.1017,157076.9896,-0.58%,-0.67%,19216833,,,,,,
8/1/2017,-0.01%,-0.01%,177718.3842,157075.8647,-0.01%,0.00%,19215968,,,,,,
8/2/2017,-0.26%,-0.18%,177406.1244,157929.5385,-0.18%,0.54%,19251304,,,,,,
8/3/2017,-0.86%,-0.58%,176385.1773,156942.5874,-0.58%,-0.62%,19135756,,,,,,
8/4/2017,-0.01%,-0.01%,176370.7539,156941.4626,-0.01%,0.00%,19134905,,,,,,
8/7/2017,0.09%,0.06%,176475.6429,159237.3877,0.06%,1.46%,19280559,,,,,,
8/8/2017,0.01%,0.00%,176484.2854,159066.3666,0.00%,-0.11%,19270677,,,,,,
8/9/2017,-0.89%,-0.59%,175435.8291,157350.2889,-0.59%,-1.08%,19109486,,,,,,
8/10/2017,-0.96%,-0.64%,174310.6032,149169.4796,-0.64%,-5.20%,18551441,,,,,,
8/11/2017,0.00%,0.00%,174310.6032,149168.3547,0.00%,0.00%,18551371,,,,,,
8/14/2017,0.00%,0.00%,174310.6032,155331.3233,0.00%,4.13%,18934601,,,,,,
8/15/2017,-1.47%,-0.98%,172596.574,156708.7754,-0.98%,0.89%,18925462,,,,,,
8/16/2017,-0.01%,-0.01%,172583.1774,157387.883,-0.01%,0.43%,18965735,,,,,,
8/17/2017,-3.36%,-2.24%,168720.6291,148843.4906,-2.24%,-5.43%,18238688,,,,,,
8/18/2017,0.00%,0.00%,168720.6291,148842.3657,0.00%,0.00%,18238619,,,,,,
8/21/2017,-1.92%,-1.28%,166555.8071,148244.1982,-1.28%,-0.40%,18084962,,,,,,
8/22/2017,-0.01%,-0.01%,166543.4846,153557.1205,-0.01%,3.58%,18408366,,,,,,
8/23/2017,0.54%,0.36%,167148.3641,153124.5576,0.36%,-0.28%,18415868,,,,,,
8/24/2017,1.40%,0.93%,168709.7062,151653.7233,0.93%,-0.96%,18413433,,,,,,
8/25/2017,-0.01%,-0.01%,168696.8668,150624.1218,-0.01%,-0.68%,18350226,,,,,,
8/28/2017,0.40%,0.26%,169143.4036,150622.997,0.26%,0.00%,18374444,,,,,,
8/29/2017,-0.01%,-0.01%,169131.2047,150571.5686,-0.01%,-0.03%,18370645,,,,,,
8/30/2017,6.00%,4.00%,175895.5658,156319.4729,4.00%,3.82%,19088649,,,,,,
8/31/2017,0.95%,0.63%,177005.317,161999.8494,0.63%,3.63%,19495690,,,,,,
9/1/2017,2.61%,1.74%,180085.5566,163015.0009,1.74%,0.63%,19726405,,,,,,
9/5/2017,-4.68%,-3.12%,174471.9916,157988.9162,-3.12%,-3.08%,19114850,,,,,,
9/6/2017,-1.32%,-0.88%,172938.2979,157987.7914,-0.88%,0.00%,19030768,,,,,,
9/7/2017,-1.26%,-0.84%,171489.6243,159135.2727,-0.84%,0.73%,19020170,,,,,,
9/8/2017,-1.19%,-0.79%,170131.6402,154980.2169,-0.79%,-2.61%,18696552,,,,,,
9/11/2017,-0.01%,-0.01%,170118.2937,154979.092,-0.01%,0.00%,18695750,,,,,,
9/12/2017,3.36%,2.24%,173927.8176,156765.6242,2.24%,1.15%,19012839,,,,,,
9/13/2017,1.26%,0.84%,175391.9171,156882.0065,0.84%,0.07%,19099921,,,,,,
9/14/2017,2.04%,1.36%,177782.104,154808.169,1.36%,-1.32%,19103823,,,,,,
9/15/2017,0.32%,0.21%,178161.9803,155579.0404,0.21%,0.50%,19171797,,,,,,
9/18/2017,2.30%,1.53%,180889.4334,153992.9051,1.53%,-1.02%,19220817,,,,,,
9/19/2017,1.64%,1.09%,182865.569,153991.7802,1.09%,0.00%,19325736,,,,,,
9/20/2017,-0.90%,-0.60%,181767.0131,152184.3443,-0.60%,-1.17%,19154272,,,,,,
9/21/2017,-0.93%,-0.62%,180635.287,151408.8511,-0.62%,-0.51%,19045839,,,,,,
9/22/2017,-0.01%,-0.01%,180619.4038,151407.7262,-0.01%,0.00%,19044931,,,,,,
9/25/2017,0.00%,0.00%,180624.5918,147003.343,0.00%,-2.91%,18768201,,,,,,
9/26/2017,-0.92%,-0.61%,179515.2693,146183.9029,-0.61%,-0.56%,18658258,,,,,,
9/27/2017,-0.93%,-0.62%,178397.0601,146182.778,-0.62%,0.00%,18600074,,,,,,
9/28/2017,-0.01%,-0.01%,178380.9843,146259.2555,-0.01%,0.05%,18604102,,,,,,
9/29/2017,1.94%,1.29%,180689.8395,149063.0127,1.29%,1.92%,18902820,,,,,,
10/2/2017,2.27%,1.51%,183419.6442,150343.4885,1.51%,0.86%,19126798,,,,,,
10/3/2017,1.35%,0.90%,185064.7324,151118.2934,0.90%,0.52%,19261858,,,,,,
10/4/2017,-0.01%,-0.01%,185047.0428,151256.2037,-0.01%,0.09%,19269726,,,,,,
10/5/2017,0.76%,0.50%,185979.6748,155343.3621,0.50%,2.70%,19578633,,,,,,
10/6/2017,1.35%,0.90%,187658.693,156210.525,0.90%,0.56%,19721657,,,,,,
10/9/2017,-0.84%,-0.56%,186606.0437,156775.957,-0.56%,0.36%,19702037,,,,,,
10/10/2017,-0.80%,-0.54%,185606.7327,156457.0159,-0.54%,-0.20%,19629242,,,,,,
10/11/2017,-0.82%,-0.55%,184594.3628,156455.8911,-0.55%,0.00%,19575639,,,,,,
10/12/2017,-0.86%,-0.57%,183539.3441,156162.2695,-0.57%,-0.19%,19501330,,,,,,
10/13/2017,-0.02%,-0.01%,183520.4456,158007.772,-0.01%,1.18%,19615557,,,,,,
10/16/2017,1.63%,1.09%,185513.1791,159509.4718,1.09%,0.95%,19815267,,,,,,
10/17/2017,-0.19%,-0.13%,185278.7324,160033.2628,-0.13%,0.33%,19835280,,,,,,
10/18/2017,-0.02%,-0.01%,185259.1206,159468.5339,-0.01%,-0.35%,19799233,,,,,,
10/19/2017,-4.23%,-2.82%,180035.7687,158903.7882,-2.82%,-0.35%,19485056,,,,,,
10/20/2017,-0.02%,-0.01%,180016.2613,158902.6634,-0.01%,0.00%,19483931,,,,,,
10/23/2017,-0.05%,-0.03%,179953.475,156290.1936,-0.03%,-1.64%,19320369,,,,,,
10/24/2017,-0.89%,-0.59%,178890.6226,155693.4407,-0.59%,-0.38%,19226428,,,,,,
10/25/2017,-0.88%,-0.59%,177837.6355,155116.9723,-0.59%,-0.37%,19134249,,,,,,
10/26/2017,-1.07%,-0.71%,176569.3745,155115.8475,-0.71%,0.00%,19065951,,,,,,
10/27/2017,-1.08%,-0.72%,175299.3404,166665.3012,-0.72%,7.45%,19707178,,,,,,
10/30/2017,-0.02%,-0.01%,175281.1575,169355.4615,-0.01%,1.61%,19865204,,,,,,
10/31/2017,3.20%,2.13%,179016.5221,171749.0852,2.13%,1.41%,20217259,,,,,,
11/1/2017,0.60%,0.40%,179733.9493,171540.782,0.40%,-0.12%,20245511,,,,,,
11/2/2017,-1.37%,-0.91%,178097.0645,170604.9061,-0.91%,-0.55%,20098093,,,,,,
11/3/2017,-1.35%,-0.90%,176489.3249,170603.7813,-0.90%,0.00%,20007311,,,,,,
11/6/2017,-0.02%,-0.01%,176470.0537,172706.0877,-0.01%,1.23%,20129491,,,,,,
11/7/2017,-0.40%,-0.27%,175997.4202,173505.0214,-0.27%,0.46%,20149094,,,,,,
11/8/2017,-0.02%,-0.01%,175978.2995,175115.1422,-0.01%,0.93%,20241491,,,,,,
11/9/2017,-4.24%,-2.83%,171003.2699,171649.5291,-2.83%,-1.98%,19755076,,,,,,
11/10/2017,-1.07%,-0.71%,169783.974,171648.4042,-0.71%,0.00%,19684582,,,,,,
11/13/2017,-0.02%,-0.01%,169766.398,171835.2302,-0.01%,0.11%,19694276,,,,,,
11/14/2017,-1.02%,-0.68%,168611.9227,169952.2803,-0.68%,-1.10%,19519408,,,,,,
11/15/2017,-0.94%,-0.63%,167558.0206,169106.1227,-0.63%,-0.50%,19409814,,,,,,
11/16/2017,-0.02%,-0.01%,167540.6013,169104.9979,-0.01%,0.00%,19408740,,,,,,
11/17/2017,0.85%,0.57%,168490.6472,168241.1932,0.57%,-0.51%,19414199,,,,,,
11/20/2017,2.84%,1.89%,171680.1431,168240.0683,1.89%,0.00%,19597887,,,,,,
11/21/2017,3.47%,2.31%,175653.7859,172592.6394,2.31%,2.59%,20078200,,,,,,
11/22/2017,2.30%,1.53%,178345.4423,174244.0922,1.53%,0.96%,20328095,,,,,,
11/24/2017,0.52%,0.34%,178959.5795,175815.6232,0.34%,0.90%,20454766,,,,,,
11/27/2017,-0.31%,-0.21%,178591.7284,176055.7841,-0.21%,0.14%,20447714,,,,,,
11/28/2017,0.36%,0.24%,179025.0006,176677.2696,0.24%,0.35%,20508608,,,,,,
11/29/2017,-0.83%,-0.55%,178033.0254,175950.2165,-0.55%,-0.41%,20409591,,,,,,
11/30/2017,-0.83%,-0.55%,177052.4713,175949.0916,-0.55%,0.00%,20353321,,,,,,
12/1/2017,-0.77%,-0.51%,176143.8357,173103.7247,-0.51%,-1.62%,20136522,,,,,,
12/4/2017,-1.13%,-0.75%,174820.1358,172061.795,-0.75%,-0.60%,20000258,,,,,,
12/5/2017,-1.16%,-0.77%,173473.004,172060.6702,-0.77%,0.00%,19923134,,,,,,
12/6/2017,-0.02%,-0.01%,173453.6472,173184.371,-0.01%,0.65%,19987080,,,,,,
12/7/2017,1.40%,0.93%,175072.4071,175844.2388,0.93%,1.54%,20233831,,,,,,
12/8/2017,4.71%,3.14%,180571.8805,179386.7181,3.14%,2.01%,20755440,,,,,,
12/11/2017,2.70%,1.80%,183817.9157,181839.9379,1.80%,1.37%,21083916,,,,,,
12/12/2017,-0.02%,-0.01%,183794.8019,182566.9408,-0.01%,0.40%,21124738,,,,,,
12/13/2017,0.03%,0.02%,183836.8217,183880.2765,0.02%,0.72%,21203135,,,,,,
12/14/2017,-1.36%,-0.91%,182169.2245,183537.5228,-0.91%,-0.19%,21087206,,,,,,
12/15/2017,-0.02%,-0.01%,182146.1039,188141.4595,-0.01%,2.51%,21350349,,,,,,
12/18/2017,3.81%,2.54%,186769.6348,192884.8214,2.54%,2.52%,21890462,,,,,,
12/19/2017,-0.56%,-0.37%,186072.1089,189445.5663,-0.37%,-1.78%,21654425,,,,,,
12/20/2017,-0.89%,-0.60%,184962.0144,188534.9771,-0.60%,-0.48%,21537789,,,,,,
12/21/2017,-0.86%,-0.58%,183897.7701,188533.8523,-0.58%,0.00%,21475762,,,,,,
12/22/2017,-0.78%,-0.52%,182938.4967,187556.7467,-0.52%,-0.52%,21364099,,,,,,
12/26/2017,-0.02%,-0.01%,182914.5747,184451.0799,-0.01%,-1.66%,21185823,,,,,,
12/27/2017,0.66%,0.44%,183719.0987,184547.7575,0.44%,0.05%,21237966,,,,,,
12/28/2017,-0.02%,-0.01%,183694.841,185620.3013,-0.01%,0.58%,21298279,,,,,,
12/29/2017,0.86%,0.57%,184748.7874,182235.7678,0.57%,-1.82%,21165205,,,,,,
1/2/2018,-0.02%,-0.01%,184724.385,182234.643,-0.01%,0.00%,21163742,,,,,,
1/3/2018,4.14%,2.76%,189826.0431,188387.5493,2.76%,3.38%,21813272,,,,,,
1/4/2018,1.00%,0.67%,191095.0298,191390.5972,0.67%,1.59%,22060043,,,,,,
1/5/2018,-0.76%,-0.51%,190122.3324,195983.4941,-0.51%,2.40%,22268592,,,,,,
1/8/2018,-0.02%,-0.01%,190095.7655,198621.3066,-0.01%,1.35%,22416896,,,,,,
1/9/2018,0.87%,0.58%,191202.6997,198973.9231,0.58%,0.18%,22502062,,,,,,
1/10/2018,-0.74%,-0.49%,190260.6251,198972.7982,-0.49%,0.00%,22446564,,,,,,
1/11/2018,-0.82%,-0.55%,189220.8688,202586.1435,-0.55%,1.82%,22589044,,,,,,
1/12/2018,-0.78%,-0.52%,188236.4006,206563.7083,-0.52%,1.96%,22752038,,,,,,
1/16/2018,-0.77%,-0.51%,187272.31,207297.9581,-0.51%,0.36%,22734210,,,,,,
1/17/2018,-0.85%,-0.57%,186206.8466,207296.8333,-0.57%,0.00%,22669477,,,,,,
1/18/2018,-0.92%,-0.61%,185065.5422,208294.5091,-0.61%,0.48%,22654555,,,,,,
1/19/2018,-1.04%,-0.69%,183779.8285,210649.8389,-0.69%,1.13%,22703946,,,,,,
1/22/2018,-0.02%,-0.01%,183754.8985,215294.6919,-0.01%,2.21%,22952719,,,,,,
1/23/2018,0.69%,0.46%,184595.5836,222110.3809,0.46%,3.17%,23368536,,,,,,
1/24/2018,-1.16%,-0.77%,183168.1729,219341.6633,-0.77%,-1.25%,23132535,,,,,,
1/25/2018,-1.22%,-0.82%,181675.2437,217853.3209,-0.82%,-0.68%,22959781,,,,,,
1/26/2018,-1.21%,-0.81%,180210.3402,217852.196,-0.81%,0.00%,22867155,,,,,,
1/29/2018,-1.20%,-0.80%,178772.0537,217250.3258,-0.80%,-0.28%,22744314,,,,,,
1/30/2018,-1.28%,-0.86%,177242.4948,210936.1458,-0.86%,-2.91%,22316494,,,,,,
1/31/2018,-1.31%,-0.87%,175697.0002,212698.2448,-0.87%,0.84%,22312410,,,,,,
2/1/2018,-0.02%,-0.01%,175675.6188,212697.12,-0.01%,0.00%,22310994,,,,,,
2/2/2018,-0.50%,-0.33%,175093.3193,201065.1009,-0.33%,-5.47%,21663944,,,,,,
2/5/2018,0.00%,0.00%,175093.3193,199110.6826,0.00%,-0.97%,21558653,,,,,,
2/6/2018,0.00%,0.00%,175093.3193,199110.6826,0.00%,0.00%,21558653,,,,,,
2/7/2018,0.00%,0.00%,175093.3193,199110.6826,0.00%,0.00%,21558653,,,,,,
2/8/2018,0.00%,0.00%,175093.3193,199110.6826,0.00%,0.00%,21558653,,,,,,
2/9/2018,0.00%,0.00%,175093.3193,199110.6826,0.00%,0.00%,21558653,,,,,,
2/12/2018,0.00%,0.00%,175093.3193,199110.6826,0.00%,0.00%,21558653,,,,,,
2/13/2018,0.00%,0.00%,175093.3193,199110.6826,0.00%,0.00%,21558653,,,,,,
2/14/2018,0.00%,0.00%,175093.3193,199110.6826,0.00%,0.00%,21558653,,,,,,
2/15/2018,0.00%,0.00%,175093.3193,199109.5578,0.00%,0.00%,21558592,,,,,,
2/16/2018,0.00%,0.00%,175093.3193,198459.3735,0.00%,-0.33%,21523393,,,,,,
2/20/2018,0.00%,0.00%,175093.3193,198350.3003,0.00%,-0.05%,21517478,,,,,,
2/21/2018,0.00%,0.00%,175093.3193,199224.4682,0.00%,0.44%,21564894,,,,,,
2/22/2018,0.00%,0.00%,175093.3193,199224.4682,0.00%,0.00%,21564894,,,,,,
2/23/2018,0.00%,0.00%,175093.3193,199223.3433,0.00%,0.00%,21564833,,,,,,
2/26/2018,0.00%,0.00%,175093.3193,208185.3092,0.00%,4.50%,22049875,,,,,,
2/27/2018,-2.26%,-1.51%,172456.188,202272.5273,-1.51%,-2.84%,21570700,,,,,,
2/28/2018,0.00%,0.00%,172456.188,200080.2242,0.00%,-1.08%,21453805,,,,,,
3/1/2018,0.00%,0.00%,172456.188,197754.2636,0.00%,-1.16%,21329103,,,,,,
3/2/2018,0.00%,0.00%,172456.188,197753.1388,0.00%,0.00%,21329042,,,,,,
3/5/2018,0.00%,0.00%,172456.188,205678.6556,0.00%,4.01%,21756453,,,,,,
3/6/2018,0.00%,0.00%,172456.188,205677.5307,0.00%,0.00%,21756394,,,,,,
3/7/2018,0.00%,0.00%,172456.188,204958.949,0.00%,-0.35%,21718388,,,,,,
3/8/2018,0.00%,0.00%,172456.188,210265.6015,0.00%,2.59%,21999547,,,,,,
3/9/2018,-0.01%,-0.01%,172440.7198,220537.1374,-0.01%,4.89%,22535902,,,,,,
3/12/2018,2.16%,1.44%,174920.7407,226373.5885,1.44%,2.65%,22996160,,,,,,
3/13/2018,-2.59%,-1.73%,171895.3426,218584.1005,-1.73%,-3.44%,22401643,,,,,,
3/14/2018,-2.43%,-1.62%,169114.9777,218582.9756,-1.62%,0.00%,22220415,,,,,,
3/15/2018,-2.28%,-1.52%,166539.0087,217157.7452,-1.52%,-0.65%,21978742,,,,,,
3/16/2018,-0.01%,-0.01%,166523.7158,215823.0296,-0.01%,-0.61%,21910189,,,,,,
3/19/2018,-2.78%,-1.85%,163437.8947,200133.8516,-1.85%,-7.27%,20910805,,,,,,
3/20/2018,0.00%,0.00%,163437.8947,200132.7268,0.00%,0.00%,20910746,,,,,,
3/21/2018,0.00%,0.00%,163437.8947,198341.9987,0.00%,-0.89%,20817195,,,,,,
3/22/2018,-1.64%,-1.09%,161649.9442,183077.7805,-1.09%,-7.70%,19902292,,,,,,
3/23/2018,0.00%,0.00%,161649.9442,183077.7805,0.00%,0.00%,19902292,,,,,,
3/26/2018,0.00%,0.00%,161649.9442,183077.7805,0.00%,0.00%,19902292,,,,,,
3/27/2018,0.00%,0.00%,161649.9442,180530.0861,0.00%,-1.39%,19763813,,,,,,
3/28/2018,0.00%,0.00%,161649.9442,180528.9612,0.00%,0.00%,19763752,,,,,,
3/29/2018,0.00%,0.00%,161649.9442,187263.3818,0.00%,3.73%,20132383,,,,,,
4/2/2018,0.00%,0.00%,161649.9442,183713.9431,0.00%,-1.90%,19941586,,,,,,
4/3/2018,0.00%,0.00%,161649.9442,183713.9431,0.00%,0.00%,19941586,,,,,,
4/4/2018,0.00%,0.00%,161649.9442,183712.8183,0.00%,0.00%,19941525,,,,,,
4/5/2018,0.00%,0.00%,161649.9442,194468.6043,0.00%,5.85%,20525281,,,,,,
4/6/2018,0.00%,0.00%,161649.9442,181193.1415,0.00%,-6.83%,19824698,,,,,,
4/9/2018,0.00%,0.00%,161649.9442,182805.4146,0.00%,0.89%,19912899,,,,,,
4/10/2018,0.00%,0.00%,161649.9442,193789.8411,0.00%,6.01%,20511163,,,,,,
4/11/2018,0.00%,0.00%,161649.9442,191416.2753,0.00%,-1.22%,20385551,,,,,,
4/12/2018,0.00%,0.00%,161649.9442,197485.1425,0.00%,3.17%,20708714,,,,,,
4/13/2018,0.00%,0.00%,161649.9442,197470.4051,0.00%,-0.01%,20707941,,,,,,
4/16/2018,0.00%,0.00%,161649.9442,199967.3442,0.00%,1.26%,20838863,,,,,,
4/17/2018,-0.01%,-0.01%,161635.9054,211051.9852,-0.01%,5.54%,21415531,,,,,,
