Index,Ratio,Stop,CAGR,StDev,DrawDown,Sharpe,MaR,SM
293,0.95,1.2,52.45217238,0.357314314,-34.36497589,146.7956092,1.526326471,224.0580241
294,0.95,1.18,52.03024601,0.355277535,-34.01080999,146.4495805,1.529814963,224.0407596
295,0.935,1.92,51.99360119,0.346815534,-34.80028398,149.9171635,1.494056808,223.9847588
296,0.97,0.64,45.51775588,0.319796787,-29.00273516,142.3333744,1.569429767,223.3822346
297,0.945,0.42,37.45450418,0.24974566,-25.16986027,149.9705907,1.488069611,223.1666786
298,0.955,0.98,50.16414467,0.344509777,-32.76995935,145.6102208,1.530796671,222.8996412
299,0.93,1.78,49.87140374,0.339860357,-32.86013745,146.7408678,1.517687009,222.7067088
300,0.93,1.9,49.9375841,0.340984854,-32.86014092,146.4510328,1.519700851,222.5617591
301,0.95,1.72,55.41790301,0.370365941,-37.27147438,149.6301277,1.486871768,222.4808126
302,0.95,1.94,55.81535718,0.37198619,-37.65130372,150.0468532,1.482428274,222.4336976
303,0.93,1.96,49.96737126,0.341969933,-32.86014092,146.1162704,1.520607334,222.1854723
304,0.955,1.32,52.34963249,0.362090904,-34.08347733,144.5759391,1.535924049,222.0576617
305,0.93,0.52,37.08859877,0.257381732,-24.09014031,144.0995773,1.539575872,221.8522323
306,0.955,0.54,44.15353203,0.284161889,-30.9416884,155.3816109,1.426991684,221.7282666
307,0.95,1.14,51.00434333,0.352522172,-33.29785716,144.6840719,1.53176053,221.6213506
308,0.965,0.78,46.65365722,0.330169196,-29.75079891,141.3022712,1.568148048,221.5828808
309,0.95,1.9,55.70822185,0.372706179,-37.58224384,149.469542,1.482301645,221.5589479
310,0.95,1.3,51.54089071,0.358319715,-33.46631338,143.8405105,1.540082713,221.5262836
311,0.935,1.78,51.66505197,0.346344668,-34.80028062,149.1723615,1.484615959,221.4636685
312,0.93,2,49.90084279,0.342245522,-32.86014092,145.8042239,1.518582739,221.4157777
313,0.95,1.98,55.85048874,0.373738243,-37.72036359,149.4374466,1.480645556,221.2638913
314,0.95,1.4,51.85787587,0.361078278,-33.66467794,143.6194838,1.540423941,221.2348913
315,0.935,1.94,51.67088063,0.346900774,-34.80028398,148.9500297,1.484783304,221.1585173
316,0.95,1.8,55.44471199,0.371731705,-37.40959414,149.1524969,1.482098731,221.0587264
317,0.945,1.24,50.17842209,0.347264471,-32.81198113,144.4962738,1.529271332,220.9740091
318,0.93,1.88,49.67457413,0.340190444,-32.86014092,146.0198988,1.51169693,220.7378326
319,0.94,1.92,51.90906016,0.352693037,-34.63982795,147.1791465,1.498536893,220.553381
320,0.95,1.74,55.21717356,0.370808219,-37.30600432,148.9103283,1.480114919,220.4043985
321,0.935,1.98,51.70618799,0.348783096,-34.80028398,148.2474023,1.485797875,220.2656754
322,0.95,1.88,55.4630086,0.371947272,-37.5477139,149.1152451,1.477134101,220.2632134
323,0.97,0.32,34.76570662,0.249357603,-22.01055738,139.4210811,1.579501419,220.2157954
324,0.94,0.42,35.59942312,0.246186342,-23.38942,144.6035668,1.522031035,220.0911164
325,0.95,1.96,55.65638428,0.373707596,-37.68583365,148.9302997,1.476851615,219.9479535
326,0.935,1.9,51.56894238,0.34766743,-34.80028398,148.3283678,1.481854068,219.8009952
327,0.93,1.8,49.54972491,0.340096173,-32.86013745,145.6932739,1.507897676,219.6905492
328,0.945,1.2,50.31988714,0.347787455,-33.16642037,144.6857454,1.517193794,219.516315
329,0.93,1.72,49.41715574,0.33873837,-32.86013745,145.8859111,1.50386333,219.3924721
330,0.935,1.72,51.28637984,0.345138939,-34.80028062,148.5963304,1.473734663,218.9915629
331,0.93,2.02,49.62060846,0.342527064,-32.86014092,144.8662418,1.510054646,218.7559414
332,0.935,1.96,51.51724762,0.348747884,-34.80028398,147.7206028,1.480368599,218.6809417
333,0.935,1.1,48.89081348,0.326936405,-33.44427087,149.5422741,1.461859152,218.6097421
334,0.945,1.36,50.39754782,0.34828804,-33.3660129,144.7007706,1.510445613,218.5626442
335,0.955,1.36,52.27544191,0.362639003,-34.49981476,144.1528395,1.515238336,218.4259086
336,0.95,2,55.53123977,0.374029428,-37.75489353,148.4675684,1.470835555,218.3713784
337,0.95,1.82,55.16856305,0.372282943,-37.44412408,148.1898755,1.473357019,218.3365933
338,0.945,1.38,50.59338339,0.349838541,-33.5154551,144.6192386,1.509553823,218.3105246
339,0.935,1.88,51.33024934,0.346851065,-34.80028398,147.9893087,1.474995128,218.2835094
340,0.935,1.8,51.312459,0.346612133,-34.80028062,148.0399967,1.474484059,218.2826152
341,0.95,1.34,51.52831378,0.358994992,-33.89989368,143.5349098,1.520014023,218.1750758
342,0.95,0.3,33.17693509,0.233118983,-21.6461795,142.3176036,1.532692413,218.1291113
343,0.94,1.78,51.58069059,0.352242866,-34.63982707,146.4350183,1.489057393,218.0501466
344,0.97,0.66,46.42726045,0.321266885,-30.78882634,144.5130596,1.507925633,217.9149469
345,0.94,1.94,51.58652025,0.352775076,-34.63982795,146.2306261,1.489225649,217.770399
346,0.95,1.24,52.20391342,0.356906796,-35.06871246,146.2676361,1.488617909,217.7366226
347,0.93,1.74,49.25079497,0.339187868,-32.86013745,145.2021125,1.498800638,217.6290188
348,0.935,2,51.39542578,0.349096161,-34.80028398,147.2242652,1.476867999,217.430806
349,0.95,1.76,54.89997928,0.371390563,-37.34053426,147.8227634,1.470251574,217.3366506
350,0.93,1.82,49.31076773,0.340662953,-32.86013745,144.7494283,1.500625729,217.2147163
351,0.95,1.84,55.0565524,0.372620054,-37.47865402,147.7552048,1.46901093,217.0540108
352,0.935,1.74,51.09098212,0.345614979,-34.80028062,147.826296,1.468119832,217.0267167
353,0.95,1.7,54.66722559,0.369819558,-37.23694444,147.8213478,1.468091069,217.0152006
354,0.955,1.38,52.37508437,0.364222291,-34.70728756,143.7997774,1.509051501,217.0012698
355,0.94,1.98,51.62181009,0.354622598,-34.63982795,145.5683037,1.490244414,216.9323514
356,0.97,0.76,48.39176155,0.333393041,-32.42183929,145.1492852,1.492566819,216.6450069
357,0.94,1.9,51.4846364,0.353532626,-34.63982795,145.6290949,1.486284414,216.446254
358,0.96,0.7,45.46813919,0.316743377,-30.16002322,143.5488237,1.507563136,216.4089148
359,0.93,1.84,49.22971632,0.340995888,-32.86014092,144.3704103,1.498159014,216.2898316
360,0.955,1.22,53.75792691,0.360299607,-37.12105222,149.2034015,1.448178963,216.0732272
361,0.94,0.52,38.92910272,0.266226436,-26.38448197,146.2255341,1.475454503,215.7491226
362,0.945,1.32,50.27645748,0.347910131,-33.68336708,144.5098977,1.492619706,215.698321
363,0.935,1.82,51.04364597,0.347204534,-34.80028062,147.0131894,1.466759608,215.6330081
364,0.94,1.72,51.20222565,0.35106299,-34.63982707,145.849113,1.478131676,215.5841939
365,0.95,2.02,55.2124573,0.374323183,-37.78942347,147.4994331,1.461055825,215.504906
366,0.945,1.26,49.87429811,0.349446297,-33.03062125,142.7237848,1.509941267,215.5045324
367,0.935,1.08,48.16350768,0.324955955,-33.13986487,148.2154948,1.453340497,215.4075809
368,0.94,1.96,51.43297366,0.354589789,-34.63982795,145.0492237,1.484792988,215.3680704
369,0.955,1.34,51.73442962,0.362743724,-34.29187823,142.6197788,1.508649636,215.1632775
370,0.94,1.88,51.24607789,0.352731687,-34.63982795,145.2834543,1.479397587,214.9319917
371,0.94,1.8,51.22829489,0.352504059,-34.63982707,145.3268226,1.478884256,214.92155
372,0.93,1.76,48.97238495,0.339789656,-32.86013745,144.1255909,1.490328061,214.7944125
373,0.965,1.08,51.27072027,0.361392899,-33.88489783,141.8697501,1.513084694,214.6609475
374,0.935,2.02,51.08511766,0.349411937,-34.80028398,146.2031264,1.467951172,214.6190508
375,0.935,1.84,50.93461103,0.34756764,-34.80028398,146.5458953,1.463626304,214.4884271
376,0.96,0.76,47.96297743,0.323958083,-33.12537713,148.053035,1.447922457,214.3693142
377,0.93,2.08,49.14562255,0.342910943,-32.86014092,143.3189097,1.495599872,214.3477431
378,0.94,2,51.31122188,0.354928747,-34.63982795,144.5676696,1.481278197,214.1449369
379,0.96,0.68,43.75734881,0.314683152,-28.41793832,139.0520862,1.539779147,214.1095026
380,0.955,1,49.57143802,0.345356978,-33.2328387,143.5368075,1.491640196,214.1052717
381,0.935,1.76,50.78221587,0.346240882,-34.80028062,146.6673016,1.45924731,214.0238654
382,0.945,1.4,50.24833816,0.350437726,-33.66467794,143.3873536,1.492613066,214.0218374
383,0.94,0.76,45.30441078,0.298198168,-32.20963807,151.9271936,1.406548272,213.6929317
384,0.94,1.74,51.00693777,0.351529178,-34.63982707,145.1001535,1.472494007,213.6591065
385,0.965,0.32,34.00798991,0.246122206,-22.01055738,138.1752196,1.545076271,213.4912529
386,0.945,0.94,44.7226865,0.324129424,-28.906123,137.9778669,1.547170006,213.4752171
387,0.935,0.76,45.0143882,0.293271621,-32.36888912,153.4904335,1.390668306,213.4542811
388,0.935,1.7,50.55566223,0.344548512,-34.80028062,146.7301713,1.4527372,213.1603782
389,0.93,1.7,48.66896541,0.338170953,-32.86013745,143.9182311,1.481094395,213.1564855
390,0.95,1.86,54.60953542,0.373002994,-37.51318396,146.405086,1.455742479,213.1281028
391,0.93,2.04,48.93994375,0.342670526,-32.86014092,142.8192389,1.489340654,212.7064986
392,0.95,1.54,51.44267817,0.366451313,-33.96522497,140.3806625,1.51456904,212.6162053
393,0.93,1.86,48.82617647,0.341377303,-32.86014092,143.0270146,1.485878487,212.5207641
394,0.97,0.58,44.44791714,0.307441151,-30.23965371,144.5737405,1.469855362,212.5024876
395,0.94,1.82,50.95963252,0.353084773,-34.63982707,144.3269051,1.471128376,212.3234055
396,0.93,1.1,46.35679066,0.321703259,-31.46377238,144.0979828,1.47333861,212.3051216
397,0.945,0.8,44.33846232,0.31002899,-29.86972245,143.0139237,1.484394855,212.2891325
398,0.93,2.1,48.90879171,0.343151619,-32.86014092,142.5282264,1.488392635,212.1379625
399,0.945,1.3,49.67682245,0.347928135,-33.46631338,142.7789748,1.484382874,211.938665
400,0.95,0.82,45.62178975,0.322300079,-30.50889355,141.5506628,1.49536035,211.6692487
401,0.955,1.4,51.92752212,0.364893655,-34.9142973,142.3086464,1.487285328,211.6535619
402,0.955,1.16,52.27275721,0.357945865,-36.09766658,146.0353712,1.448092416,211.4727135
403,0.94,2.02,51.00108751,0.355237578,-34.63982795,143.5689539,1.472325081,211.3801717
404,0.94,1.84,50.85065735,0.353440023,-34.63982795,143.873512,1.467982388,211.2037816
405,0.95,0.94,47.42636275,0.334347452,-31.8681321,141.8475375,1.488206545,211.0984336
406,0.945,1.28,49.53544592,0.349601595,-33.24873172,141.6911325,1.489844675,211.0977793
407,0.93,2.12,48.78885139,0.343249505,-32.86014092,142.1381551,1.48474261,211.0385754
408,0.95,1.26,51.84325633,0.359671325,-35.4182934,144.1406439,1.463742359,210.9847661
409,0.94,1.76,50.69834441,0.352142759,-34.63982707,143.9709977,1.463585379,210.7138472
410,0.975,0.3,35.24683867,0.249039221,-23.68674178,141.5312756,1.48804082,210.6043155
411,0.93,2.48,48.83821087,0.344672879,-32.86014092,141.694383,1.486244718,210.5925283
412,0.935,1.86,50.49947295,0.347978942,-34.80028398,145.1222095,1.451122439,210.5900945
413,0.93,2.06,48.69128965,0.342918911,-32.86014092,141.9906807,1.481773611,210.3980436
414,0.95,2.08,54.63753474,0.374782732,-37.89301329,145.7845573,1.441889414,210.20521
415,0.955,1.06,49.72737481,0.3498515,-33.63051458,142.1385212,1.478638535,210.1714948
416,0.95,1.6,51.36569128,0.368224095,-34.1071707,139.4957364,1.506008567,210.0817741
417,0.94,0.74,42.96286738,0.296627152,-29.6465152,144.8379458,1.449170909,209.8949376
418,0.94,1.7,50.47191338,0.350484486,-34.63982707,144.006127,1.457048653,209.8239334
419,0.93,2.5,48.74498454,0.344781773,-32.86014092,141.3792386,1.483407654,209.7230446
420,0.945,1.34,49.76634316,0.348493278,-33.89989368,142.8043131,1.468038326,209.6422047
421,0.955,1.12,51.32829673,0.354926582,-35.40798301,144.6166599,1.449624982,209.639923
422,0.935,2.08,50.52379176,0.349909249,-34.80028398,144.3911296,1.451821249,209.6301102
423,0.965,1.1,51.55369794,0.36353818,-34.88641876,141.8109589,1.477758388,209.5623339
424,0.95,2.04,54.48016789,0.374491401,-37.82395341,145.477754,1.440361543,209.5405622
425,0.955,0.32,34.27745589,0.240403974,-23.3295417,142.5827338,1.469272578,209.4929009
426,0.945,0.52,40.12756374,0.269824565,-28.4979372,148.7172369,1.408086608,209.4067497
427,0.93,2.18,48.58531964,0.34347267,-32.86014092,141.4532329,1.478548731,209.145498
428,0.93,2.14,48.56446988,0.343478745,-32.86014092,141.3900295,1.477914231,208.9623367
429,0.95,1.58,51.09556097,0.366845058,-34.05985546,139.2837652,1.500169636,208.9492754
430,0.93,1.08,45.60824744,0.3197074,-31.15030818,142.6562147,1.46413471,208.8679156
431,0.93,2.52,48.65176677,0.344891471,-32.86014092,141.0639894,1.48057085,208.8552307
432,0.95,1.62,51.26961469,0.36861458,-34.15448595,139.0873219,1.501109247,208.785265
433,0.935,2.04,50.37061637,0.349593044,-34.80028398,144.0835771,1.447419693,208.549407
434,0.955,1.92,55.93413953,0.376033772,-39.91348166,148.7476489,1.401384625,208.4526681
435,0.935,0.74,42.55127721,0.291932284,-29.81178441,145.7573536,1.427330771,208.0439558
436,0.935,0.5,37.13819687,0.256211621,-25.89264162,144.9512581,1.434314714,207.9057224
437,0.955,1.2,52.54292141,0.361023521,-36.78140233,145.5387763,1.42851871,207.9048649
438,0.95,2.1,54.36401761,0.375040237,-37.92754323,144.9551602,1.433365121,207.7736709
439,0.93,2.22,48.45259755,0.343939479,-32.86014092,140.8753589,1.474509731,207.7220876
440,0.95,1.56,50.91561885,0.366968407,-34.01254021,138.7466003,1.496966076,207.6989538
441,0.93,2.24,48.38777856,0.343342567,-32.86014092,140.9314872,1.472537159,207.5268519
442,0.93,2.46,48.49475688,0.344922635,-32.86014092,140.596041,1.475792724,207.4906143
443,0.94,1.86,50.41576244,0.353842725,-34.63982795,142.4807095,1.455427623,207.3703603
444,0.935,2.1,50.25754831,0.3501862,-34.80028398,143.5166442,1.444170638,207.2625236
445,0.93,2.2,48.37504807,0.343694944,-32.86014092,140.7499554,1.472149745,207.205011
446,0.955,0.8,46.06066337,0.324253255,-31.58937576,142.0515065,1.458106159,207.1261766
447,0.95,2.06,54.19437783,0.374755354,-37.85848335,144.6126847,1.431498915,207.0129012
448,0.93,0.76,42.59436323,0.288798522,-30.35667203,147.4881619,1.403130198,206.9450938
449,0.93,2.16,48.34030486,0.343709916,-32.86014092,140.6427415,1.47109244,206.8984737
450,0.905,0.62,29.97259209,0.242367403,-17.94685758,123.6659376,1.670074661,206.5313489
451,0.94,2.08,50.44176011,0.355720501,-34.63982795,141.8016674,1.456178136,206.4884877
452,0.96,0.74,46.06902405,0.322265704,-31.92105378,142.9535427,1.44321752,206.3130574
453,0.95,2.12,54.21163674,0.375333882,-37.96207317,144.4357661,1.428047317,206.2611083
454,0.935,2.06,50.09242648,0.349876912,-34.80028398,143.1715692,1.439425796,206.08485
455,0.945,1.54,49.8897374,0.355724915,-33.96522497,140.248083,1.468847548,206.0030528
456,0.935,2.12,50.10930071,0.350323459,-34.80028398,143.0372402,1.439910684,205.9608504
457,0.93,2.54,48.29960912,0.344749126,-32.86014092,140.1007442,1.469853986,205.9276374
458,0.955,1.66,52.97104288,0.371792079,-36.65802176,142.4749098,1.445005495,205.8770276
459,0.975,1.92,54.29166249,0.399080832,-35.899281,136.0417693,1.512332865,205.7404387
460,0.94,0.54,38.70860386,0.267802922,-27.20156532,144.5413796,1.423028543,205.6865089
461,0.95,1.28,51.4476893,0.359883814,-35.76635628,142.9563858,1.438438092,205.6339109
462,0.955,1.94,55.57772529,0.37613461,-39.94674034,147.7602002,1.39129563,205.578121
463,0.955,1.64,52.84363417,0.371898188,-36.5342511,142.0916689,1.446413505,205.5233089
464,0.94,2.04,50.28866587,0.355413059,-34.63982795,141.4935794,1.451758535,205.4145116
465,0.93,2.56,48.21425321,0.344848642,-32.86014092,139.8127971,1.467256435,205.1412262
466,0.955,1.9,55.52136594,0.376800695,-39.88022298,147.3494254,1.392202997,205.1403117
467,0.93,2.26,48.17287745,0.344299622,-32.86014092,139.9155687,1.465997288,205.1158441
468,0.93,2.9,48.21269015,0.344883944,-32.86014092,139.7939537,1.467208868,205.1069285
469,0.91,0.56,32.60105047,0.238626841,-21.71964972,136.6193776,1.500993382,205.0647816
470,0.93,2.92,48.1829833,0.344909253,-32.86014092,139.6975666,1.466304829,204.8392165
471,0.93,2.3,48.17294001,0.345184498,-32.86014092,139.5570783,1.465999191,204.590564
472,0.93,2.94,48.15327215,0.344934741,-32.86014092,139.6011082,1.465400659,204.5715559
473,0.94,1.1,47.68192889,0.334051279,-33.28766976,142.7383516,1.432420149,204.461291
474,0.955,1.18,51.7601665,0.359584757,-36.44027544,143.9442734,1.420410957,204.460023
475,0.955,1.3,51.28282464,0.362247814,-35.51213476,141.5683481,1.444092983,204.4378581
476,0.93,2.58,48.12889999,0.344948912,-32.86014092,139.5247189,1.464658965,204.3561303
477,0.93,2.96,48.12355667,0.344960411,-32.86014092,139.5045784,1.464496357,204.3039469
478,0.905,0.58,30.72900909,0.235118123,-19.66233962,130.6960461,1.562835842,204.2564653
479,0.935,1.16,48.09919805,0.329754776,-34.35060934,145.863537,1.400242935,204.2443872
480,0.955,1.98,55.56570248,0.377912733,-40.01325771,147.0331578,1.388682294,204.1823428
481,0.93,0.74,40.32600979,0.28730792,-27.72347827,140.3581556,1.454579739,204.1621294
482,0.94,2.1,50.1756629,0.355991179,-34.63982795,140.9463657,1.448496308,204.1602904
483,0.945,1.6,49.88730989,0.357416044,-34.1071707,139.5777016,1.462663389,204.1551941
484,0.93,2.98,48.09383688,0.344986261,-32.86014092,139.4079776,1.463591924,204.0363902
485,0.95,2.14,53.95113736,0.375582864,-37.99660311,143.6464294,1.4198937,203.9626601
486,0.93,3,48.06411277,0.345012291,-32.86014092,139.3113058,1.46268736,203.7688861
487,0.955,1.78,55.12407166,0.375853651,-39.68067089,146.6636587,1.389192028,203.7439854
488,0.935,2.14,49.8557294,0.350589828,-34.80028398,142.2052936,1.432624212,203.7267467
489,0.93,2.28,48.06506461,0.345211012,-32.86014092,139.2338683,1.462716326,203.6596524
490,0.935,0.4,33.66463243,0.239820543,-23.21210862,140.3742647,1.450304795,203.5854691
491,0.93,2.6,48.04354946,0.345049936,-32.86014092,139.2365117,1.462061577,203.5723539
492,0.93,3.02,48.03438434,0.345038502,-32.86014092,139.2145633,1.461782664,203.5014352
493,0.93,3.04,48.00465158,0.345064893,-32.86014092,139.1177502,1.460877837,203.234038
494,0.93,2.32,48.02341649,0.34536107,-32.86014092,139.0527789,1.461448891,203.2185294
495,0.965,0.96,48.42592612,0.351447013,-32.84127698,137.7901199,1.474544554,203.1776709
496,0.955,1.14,50.90625279,0.356738167,-35.75357077,142.699205,1.423808915,203.1764002
497,0.955,1.96,55.39728777,0.377858767,-39.97999902,146.608449,1.38562504,203.1443381
498,0.945,1.62,49.81682394,0.357772313,-34.15448595,139.241697,1.458573378,203.0942323
499,0.94,2.06,50.01062875,0.355690524,-34.63982795,140.601521,1.443732019,202.9909178
500,0.93,3.06,47.9749145,0.345091464,-32.86014092,139.0208668,1.459972878,202.9666949
501,0.955,1.72,54.84532579,0.374658456,-39.58089485,146.3875296,1.385651486,202.842098
502,0.945,1.58,49.59523359,0.356040437,-34.05985546,139.2966315,1.456119908,202.8325982
503,0.93,2.62,47.95820162,0.345151713,-32.86014092,138.9481779,1.459464271,202.7899012
504,0.94,2.12,50.02741966,0.35630021,-34.63982795,140.4080556,1.444216747,202.7796653
505,0.93,3.08,47.94517308,0.345118216,-32.86014092,138.9239131,1.459067787,202.6994064
506,0.935,0.96,45.23530406,0.315250052,-32.05330076,143.4902348,1.411252601,202.5009671
507,0.93,0.54,36.04799845,0.259514281,-24.72799416,138.9056444,1.457780935,202.4940001
508,0.94,1.08,47.08443353,0.33197522,-32.98254751,141.8311691,1.427555998,202.4719362
509,0.93,3.1,47.91542734,0.345145148,-32.86014092,138.8268894,1.458162564,202.432173
510,0.975,1.98,53.86070312,0.400965885,-35.74542196,134.3273958,1.506786049,202.402646
511,0.955,0.5,43.24382782,0.276127181,-33.46687423,156.6083706,1.292138236,202.3596636
512,0.975,1.94,53.91815234,0.399213144,-36.01075986,135.0610649,1.497278939,202.224088
513,0.93,3.12,47.88567726,0.345172261,-32.86014092,138.7297959,1.45725721,202.1649952
514,0.93,2.4,47.91955352,0.34566243,-32.86014092,138.6310729,1.458288132,202.1640484
515,0.93,2.64,47.87285646,0.345254242,-32.86014092,138.6597197,1.456867047,202.0087764
516,0.93,3.14,47.85592285,0.345199553,-32.86014092,138.6326327,1.456351723,201.8978734
517,0.965,1.02,48.4252184,0.356323075,-32.59916678,135.9025608,1.485474114,201.8797361
518,0.93,2.34,47.87395849,0.345538978,-32.86014092,138.5486486,1.456900584,201.851607
519,0.975,1.96,53.71690276,0.400876338,-35.6778888,133.9986864,1.505607662,201.7494491
